time_s,cart_x_m,cart_v_ms,pole_rad,pole_deg,pole_omega_rads,force_N,pid_up,pid_ui,pid_ud
15.341667,-0.000048,0.000000,0.000001,0.0000,-0.000001,0.0000,0.0003,0.0013,-0.0001
15.350000,-0.000048,0.000000,0.000001,0.0000,-0.000001,0.0000,0.0003,0.0013,-0.0001
15.358333,-0.000048,0.000000,0.000001,0.0000,-0.000001,0.0000,0.0003,0.0013,-0.0001
15.366667,-0.000048,0.000000,0.000001,0.0000,-0.000001,0.0000,0.0003,0.0013,-0.0001
15.375000,-0.000048,0.000000,0.000001,0.0000,-0.000001,0.0000,0.0003,0.0013,-0.0001
15.383333,-0.000048,0.000000,0.000001,0.0000,-0.000001,0.0000,0.0003,0.0013,-0.0001
15.391667,-0.000048,0.000000,0.000001,0.0000,-0.000001,0.0000,0.0003,0.0013,-0.0001
15.400000,-0.000048,0.000000,0.000001,0.0000,-0.000001,0.0000,0.0003,0.0013,-0.0001
15.408333,-0.000048,0.000000,0.000001,0.0000,-0.000001,0.0000,0.0003,0.0013,-0.0001
15.416667,-0.000048,0.000000,0.000001,0.0000,-0.000001,0.0000,0.0003,0.0013,-0.0001
15.425000,-0.000048,0.000000,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.433333,-0.000048,0.000000,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.441667,-0.000048,0.000000,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.450000,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.458333,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.466667,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.475000,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.483333,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.491667,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.500000,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.508333,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.516667,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.525000,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.533333,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.541667,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.550000,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.558333,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.566667,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.575000,-0.000048,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.583333,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.591667,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.600000,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.608333,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.616667,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.625000,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.633333,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.641667,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.650000,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.658333,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.666667,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.675000,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.683333,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.691667,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.700000,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.708333,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.716667,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.725000,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0002,0.0013,-0.0001
15.733333,-0.000047,0.000001,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.741667,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.750000,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.758333,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.766667,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.775000,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.783333,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.791667,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.800000,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.808333,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.816667,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.825000,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.833333,-0.000047,0.000002,0.000000,0.0000,-0.000001,0.0000,0.0001,0.0013,-0.0001
15.841667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.850000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.858333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.866667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.875000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.883333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.891667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.900000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.908333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.916667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.925000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.933333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.941667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.950000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.958333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.966667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.975000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.983333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
15.991667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.000000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.008333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.016667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.025000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.033333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.041667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.050000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.058333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.066667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.075000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.083333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.091667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.100000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.108333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.116667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.125000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.133333,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.141667,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.150000,-0.000047,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.158333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0001
16.166667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0000
16.175000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0001,0.0013,-0.0000
16.183333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.191667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.200000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.208333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.216667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.225000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.233333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.241667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.250000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.258333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.266667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.275000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.283333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.291667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.300000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.308333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.316667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.325000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.333333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.341667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.350000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.358333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.366667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.375000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.383333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.391667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.400000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.408333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.416667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.425000,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.433333,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.441667,-0.000046,0.000002,0.000000,0.0000,-0.000000,0.0000,0.0000,0.0013,-0.0000
16.450000,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.458333,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.466667,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.475000,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.483333,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.491667,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.500000,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.508333,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.516667,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.525000,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.533333,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.541667,-0.000046,0.000002,0.000000,0.0000,-0.000000,-0.0000,0.0000,0.0013,-0.0000
16.550000,-0.000046,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.558333,-0.000046,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.566667,-0.000046,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.575000,-0.000046,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.583333,-0.000046,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.591667,-0.000046,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.600000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.608333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.616667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.625000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.633333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.641667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.650000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.658333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.666667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.675000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.683333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.691667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.700000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.708333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.716667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.725000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.733333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.741667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.750000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.758333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.766667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.775000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.783333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.791667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.800000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.808333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.816667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.825000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.833333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.841667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.850000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.858333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.866667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.875000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.883333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.891667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.900000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.908333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.916667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.925000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.933333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.941667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.950000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.958333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.966667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.975000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.983333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
16.991667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.000000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.008333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.016667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.025000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.033333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.041667,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.050000,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.058333,-0.000045,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.066667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.075000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.083333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.091667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.100000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.108333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.116667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.125000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.133333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.141667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.150000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.158333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.166667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.175000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.183333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.191667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.200000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.208333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.216667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.225000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.233333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.241667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.250000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.258333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.266667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.275000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.283333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.291667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.300000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.308333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.316667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.325000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.333333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.341667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.350000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.358333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.366667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.375000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.383333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.391667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.400000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.408333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.416667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.425000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.433333,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.441667,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
17.450000,-0.000044,0.000002,-0.000000,-0.0000,-0.000000,-0.0000,-0.0000,0.0013,-0.0000
